"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","CLEVELAND, OH"
"Lat (deg N):","41.4"
"Long (deg W):","81.85"
"Elev (m):","245"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","29","4","0","0","-0.9","1.7","0","-0.9","0","0"
"10","29","5","0","0","-0.8","1.9","0","-0.8","0","0"
"10","29","6","2","1","-0.6","2.1","1.201","-2.801","4.214","0"
"10","29","7","297","27","1.8","2.9","105.702","2.528","332.362","303.651"
"10","29","8","620","51","4.3","3.8","336.305","10.544","1154.578","1105.871"
"10","29","9","759","69","6.7","4.6","552.907","17.192","1928.707","1855.909"
"10","29","10","739","97","8.2","4.4","669.688","21.826","2320.265","2233.336"
"10","29","11","757","96","9.6","4.3","738.025","25.075","2528.397","2433.426"
"10","29","12","682","147","11.1","4.1","747.301","27.34","2534.914","2439.685"
"10","29","13","303","195","11.3","4.3","457.039","21.004","1596.168","1534.344"
"10","29","14","308","170","11.5","4.4","398.375","19.28","1394.593","1338.963"
"10","29","15","116","117","11.7","4.6","185.762","14.798","658.448","622.496"
"10","29","16","90","59","10.9","3.9","92.988","11.786","322.267","293.766"
"10","29","17","3","9","10.2","3.3","9.189","8.896","33.305","10.439"
"10","29","18","0","0","9.4","2.6","0","9.4","0","0"
"10","29","19","0","0","9.6","2.6","0","9.6","0","0"
"10","29","20","0","0","9.8","2.6","0","9.8","0","0"
"10","29","21","0","0","10","2.6","0","10","0","0"
"10","29","22","0","0","9.8","2.9","0","9.8","0","0"
"10","29","23","0","0","9.6","3.3","0","9.6","0","0"
"10","30","0","0","0","9.4","3.6","0","9.4","0","0"
"10","30","1","0","0","9.2","3.9","0","9.2","0","0"
"10","30","2","0","0","9.1","4.3","0","9.1","0","0"
"10","30","3","0","0","8.9","4.6","0","8.9","0","0"
"10","30","4","0","0","8.5","4.8","0","8.5","0","0"
"10","30","5","0","0","8.2","5","0","8.2","0","0"
"10","30","6","0","0","7.8","5.2","0","7.8","0","0"
"10","30","7","50","29","10.2","5","43.757","9.661","149.997","124.941"
"10","30","8","243","97","12.6","4.8","216.606","15.618","746.682","708.615"
"10","30","9","376","150","15","4.6","407.815","22.355","1399.148","1343.381"
"10","30","10","377","215","16.9","4.4","523.588","27.239","1773.114","1705.567"
"10","30","11","457","208","18.7","4.3","619.048","31.413","2059.583","1982.208"
"10","30","12","480","221","20.6","4.1","657.916","34.551","2156.331","2075.478"
"10","30","13","501","187","20.8","3.9","610.343","34.057","2001.292","1925.973"
"10","30","14","474","153","20.9","3.8","497.145","31.736","1637.287","1574.157"
"10","30","15","243","109","21.1","3.6","246.464","26.332","819.956","780.082"
"10","30","16","143","59","19.1","3.4","113.155","20.772","370.145","340.641"
"10","30","17","1","7","17","3.3","6.943","15.818","24.687","1.978"
"10","30","18","0","0","15","3.1","0","15","0","0"
"10","30","19","0","0","15.2","2.9","0","15.2","0","0"
"10","30","20","0","0","15.4","2.8","0","15.4","0","0"
"10","30","21","0","0","15.6","2.6","0","15.6","0","0"
"10","30","22","0","0","15.2","3.8","0","15.2","0","0"
"10","30","23","0","0","14.8","5","0","14.8","0","0"
"10","31","0","0","0","14.4","6.2","0","14.4","0","0"
"10","31","1","0","0","13.9","5.3","0","13.9","0","0"
"10","31","2","0","0","13.3","4.5","0","13.3","0","0"
"10","31","3","0","0","12.8","3.6","0","12.8","0","0"
"10","31","4","0","0","12.8","3.3","0","12.8","0","0"
"10","31","5","0","0","12.8","2.9","0","12.8","0","0"
"10","31","6","0","0","12.8","2.6","0","12.8","0","0"
"10","31","7","0","12","13.5","4","11.358","12.188","41.424","18.409"
"10","31","8","1","76","14.3","5.3","74.623","14.421","269.336","241.921"
"10","31","9","10","97","15","6.7","99.587","15.61","357.107","327.879"
"10","31","10","0","168","14.6","6","166.09","16.457","594.289","559.833"
"10","31","11","7","208","14.3","5.3","213.143","17.295","759.668","721.284"
"10","31","12","1","174","13.9","4.6","171.923","16.396","615.32","580.378"
"10","31","13","5","215","13.9","4.4","219.984","17.401","783.673","744.699"
"10","31","14","3","172","13.9","4.3","174.239","16.567","623.008","587.887"
"10","31","15","2","86","13.9","4.1","84.5","14.58","304.719","276.58"
"10","31","16","0","55","13.7","3.8","55.284","13.54","200.42","174.381"
"10","31","17","0","11","13.5","3.4","10.668","12.204","38.906","15.937"
"10","31","18","0","0","13.7","3.4","0","13.7","0","0"
"10","31","19","0","0","14.1","3.9","0","14.1","0","0"
"10","31","20","0","0","14.5","4.3","0","14.5","0","0"
"10","31","21","0","0","14.8","4.6","0","14.8","0","0"
"10","31","22","0","0","15.3","4.9","0","15.3","0","0"
"10","31","23","0","0","15.7","5","0","15.7","0","0"
"11","1","0","0","0","16.3","5","0","16.3","0","0"
"11","1","1","0","0","16.7","5.2","0","16.7","0","0"
"11","1","2","0","0","17","5.1","0","17","0","0"
"11","1","3","0","0","17","4.8","0","17","0","0"
"11","1","4","0","0","16.9","5.1","0","16.9","0","0"
"11","1","5","0","0","17.5","5.2","0","17.5","0","0"
"11","1","6","0","0","17.2","4.1","0","17.2","0","0"
"11","1","7","7","36","17.2","4.1","38.927","16.584","137.66","112.841"
"11","1","8","30","70","18.3","4.1","83.469","18.742","291.682","263.811"
"11","1","9","9","167","20","5.2","174.344","22.235","607.012","572.262"
"11","1","10","5","199","21.7","7.7","203.556","24.018","703.336","666.317"
"11","1","11","2","214","21.7","6.7","215.915","24.472","744.562","706.547"
"11","1","12","138","231","21.1","6.2","366.727","26.624","1250.199","1198.793"
"11","1","13","21","280","22.2","7.2","305.975","26.448","1044.979","999.271"
"11","1","14","219","180","22.2","4.1","340.992","28.819","1142.77","1094.391"
"11","1","15","169","124","22.2","6.2","220.143","25.365","739.751","701.853"
"11","1","16","150","49","20.6","5.2","102.934","21.69","331.156","302.47"
"11","1","17","47","8","17.8","2.6","14.995","16.733","43.009","19.965"
"11","1","18","0","0","17.8","4.1","0","17.8","0","0"
"11","1","19","0","0","17.2","4.1","0","17.2","0","0"
"11","1","20","0","0","17.2","4.1","0","17.2","0","0"
"11","1","21","0","0","16.7","3.1","0","16.7","0","0"
"11","1","22","0","0","16.1","3.1","0","16.1","0","0"
"11","1","23","0","0","15.6","2.6","0","15.6","0","0"
"11","2","0","0","0","15","3.1","0","15","0","0"
"11","2","1","0","0","15","0","0","15","0","0"
"11","2","2","0","0","15","1.5","0","15","0","0"
"11","2","3","0","0","15","1.5","0","15","0","0"
"11","2","4","0","0","15.6","2.1","0","15.6","0","0"
"11","2","5","0","0","15","2.6","0","15","0","0"
"11","2","6","0","0","15","4.1","0","15","0","0"
"11","2","7","1","12","15","0","11.582","11.75","42.099","19.071"
"11","2","8","66","103","16.7","3.1","137.435","18.38","478.824","446.972"
"11","2","9","434","117","18.9","4.1","402.545","26.483","1349.86","1295.557"
"11","2","10","276","217","20.6","4.1","449.97","29.732","1506.375","1447.353"
"11","2","11","9","244","20.6","3.6","254.829","25.911","872.729","831.526"
"11","2","12","65","243","18.3","3.1","310.753","24.74","1069.455","1023.086"
"11","2","13","535","150","18.9","3.1","589.307","31.957","1950.402","1876.855"
"11","2","14","71","171","17.8","3.6","225.756","22.754","781.674","742.75"
"11","2","15","4","58","16.7","4.1","57.028","16.928","203.216","177.123"
"11","2","16","2","32","16.1","2.6","30.942","15.266","110.917","86.607"
"11","2","17","0","7","15.6","2.1","6.789","13.944","24.567","1.86"
"11","2","18","0","0","15.6","0","0","15.6","0","0"
"11","2","19","0","0","15.6","0","0","15.6","0","0"
"11","2","20","0","0","15.6","0","0","15.6","0","0"
"11","2","21","0","0","15","1.5","0","15","0","0"
"11","2","22","0","0","15.6","1.5","0","15.6","0","0"
"11","2","23","0","0","15","2.1","0","15","0","0"
"11","3","0","0","0","14.4","2.1","0","14.4","0","0"
"11","3","1","0","0","14.4","3.1","0","14.4","0","0"
"11","3","2","0","0","13.9","2.6","0","13.9","0","0"
"11","3","3","0","0","13.3","4.1","0","13.3","0","0"
"11","3","4","0","0","12.8","4.1","0","12.8","0","0"
"11","3","5","0","0","12.2","3.1","0","12.2","0","0"
"11","3","6","0","0","11.7","2.6","0","11.7","0","0"
"11","3","7","2","24","12.2","4.1","23.531","11.156","85.76","61.923"
"11","3","8","4","97","13.3","5.2","99.877","13.915","360.935","331.626"
"11","3","9","1","180","15.6","5.2","185.059","18.003","657.477","621.548"
"11","3","10","42","203","16.1","6.2","244.942","19.412","863.568","822.597"
"11","3","11","3","127","16.7","6.2","125.195","18.02","444.753","413.649"
"11","3","12","14","243","17.2","6.2","257.747","20.672","904.494","862.479"
"11","3","13","5","241","17.8","5.2","250.016","21.726","873.187","831.972"
"11","3","14","9","186","18.3","6.2","194.653","20.852","682.255","645.739"
"11","3","15","1","107","18.9","8.2","107.185","19.697","377.805","348.14"
"11","3","16","2","26","19.4","6.7","25.228","18.873","88.894","64.999"
"11","3","17","0","4","18.3","6.2","3.879","17.261","13.831","0"
"11","3","18","0","0","18.3","8.2","0","18.3","0","0"
"11","3","19","0","0","17.8","5.2","0","17.8","0","0"
"11","3","20","0","0","17.8","3.1","0","17.8","0","0"
"11","3","21","0","0","16.7","6.7","0","16.7","0","0"
"11","3","22","0","0","15.6","6.7","0","15.6","0","0"
"11","3","23","0","0","13.9","6.2","0","13.9","0","0"
"11","4","0","0","0","12.2","5.2","0","12.2","0","0"
"11","4","1","0","0","11.1","3.6","0","11.1","0","0"
"11","4","2","0","0","10.6","2.1","0","10.6","0","0"
"11","4","3","0","0","10.6","2.6","0","10.6","0","0"
"11","4","4","0","0","10.6","0","0","10.6","0","0"
"11","4","5","0","0","10.6","2.1","0","10.6","0","0"
"11","4","6","0","0","10","0","0","10","0","0"
"11","4","7","0","16","10","0","15.158","6.597","56.654","33.359"
"11","4","8","1","62","10.6","1.5","60.245","10.194","221.527","195.071"
"11","4","9","1","104","10","3.1","101.757","10.852","373.257","343.688"
"11","4","10","1","143","10","3.6","140.936","11.824","514.814","482.163"
"11","4","11","1","154","10.6","4.1","151.573","12.645","551.674","518.193"
"11","4","12","2","164","10.6","4.1","162.728","12.913","591.557","557.164"
"11","4","13","2","160","10.6","6.7","159.17","12.252","580.306","546.172"
"11","4","14","1","122","10.6","4.6","119.927","11.887","437.927","406.971"
"11","4","15","1","77","10.6","3.6","74.988","10.938","274.902","247.374"
"11","4","16","0","33","9.4","6.2","31.436","8.799","116.376","91.962"
"11","4","17","0","5","9.4","6.2","4.849","8.283","17.992","0"
"11","4","18","0","0","9.4","5.2","0","9.4","0","0"
"11","4","19","0","0","8.9","6.7","0","8.9","0","0"
"11","4","20","0","0","8.3","5.7","0","8.3","0","0"
"11","4","21","0","0","8.3","6.2","0","8.3","0","0"
"11","4","22","0","0","8.3","5.7","0","8.3","0","0"
"11","4","23","0","0","8.3","5.7","0","8.3","0","0"
"11","5","0","0","0","7.8","4.6","0","7.8","0","0"
"11","5","1","0","0","8.3","5.2","0","8.3","0","0"
"11","5","2","0","0","8.3","6.7","0","8.3","0","0"
"11","5","3","0","0","8.3","4.1","0","8.3","0","0"
"11","5","4","0","0","8.9","6.2","0","8.9","0","0"
"11","5","5","0","0","8.9","5.2","0","8.9","0","0"
"11","5","6","0","0","9.4","6.7","0","9.4","0","0"
"11","5","7","166","27","11.1","4.1","75.276","11.179","238.227","211.438"
"11","5","8","5","31","12.2","7.2","31.455","11.676","114.286","89.912"
"11","5","9","114","163","13.3","6.7","248.06","16.299","880.939","839.527"
"11","5","10","1","189","12.2","9.8","190.69","13.957","689.988","653.288"
"11","5","11","10","242","11.1","8.2","254.328","13.959","920.121","877.703"
"11","5","12","6","196","9.4","9.3","200.186","11.333","732.784","695.055"
"11","5","13","10","176","8.9","8.2","182.418","10.701","669.457","633.245"
"11","5","14","6","91","7.8","8.8","91.124","8.222","337.887","309.062"
"11","5","15","3","68","7.8","7.2","66.658","7.814","247.498","220.523"
"11","5","16","2","39","7.2","6.2","38.767","6.699","144.414","119.466"
"11","5","17","0","2","6.7","7.2","1.94","5.629","7.28","0"
"11","5","18","0","0","6.1","6.2","0","6.1","0","0"
"11","5","19","0","0","6.1","7.2","0","6.1","0","0"
"11","5","20","0","0","6.1","8.2","0","6.1","0","0"
"11","5","21","0","0","6.1","6.7","0","6.1","0","0"
"11","5","22","0","0","5.6","6.2","0","5.6","0","0"
"11","5","23","0","0","5.6","6.7","0","5.6","0","0"
"11","6","0","0","0","5","5.2","0","5","0","0"
"11","6","1","0","0","5.6","6.2","0","5.6","0","0"
"11","6","2","0","0","5.6","4.6","0","5.6","0","0"
"11","6","3","0","0","5.6","5.7","0","5.6","0","0"
"11","6","4","0","0","5.6","6.7","0","5.6","0","0"
"11","6","5","0","0","5.6","5.2","0","5.6","0","0"
"11","6","6","0","0","5","3.6","0","5","0","0"
"11","6","7","0","15","5.6","4.6","14.209","4.357","53.622","30.383"
"11","6","8","1","106","5.6","3.1","110.395","6.497","412.64","382.231"
"11","6","9","2","102","5.6","2.6","100.446","6.579","375.313","345.7"
"11","6","10","0","135","6.1","3.6","132.037","7.685","491.171","459.047"
"11","6","11","0","154","6.1","3.6","150.996","8.206","560.426","526.746"
"11","6","12","0","171","6.1","3.6","168.779","8.668","625.166","589.994"
"11","6","13","0","157","5.6","4.6","154.761","7.582","575.963","541.928"
"11","6","14","0","125","5.6","2.6","122.702","7.299","457.213","425.837"
"11","6","15","0","73","5.6","3.6","70.491","5.79","264.381","237.066"
"11","6","16","1","29","5.6","3.1","27.791","4.605","104.554","80.364"
"11","6","17","0","3","5","3.1","2.91","3.26","11.031","0"
"11","6","18","0","0","5","3.1","0","5","0","0"
"11","6","19","0","0","5","3.6","0","5","0","0"
"11","6","20","0","0","4.4","3.6","0","4.4","0","0"
"11","6","21","0","0","4.4","3.1","0","4.4","0","0"
"11","6","22","0","0","3.9","3.6","0","3.9","0","0"
"11","6","23","0","0","3.9","3.6","0","3.9","0","0"
"11","7","0","0","0","4.4","3.6","0","4.4","0","0"
