"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","AKRON, OH"
"Lat (deg N):","40.92"
"Long (deg W):","81.43"
"Elev (m):","377"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","17","15","197","319","22.8","3.6","462.098","33.372","1522.719","1463.192"
"6","17","16","402","224","22.8","3.1","449.543","32.977","1461.297","1403.655"
"6","17","17","540","112","23.3","2.6","300.97","30.444","924.552","882.02"
"6","17","18","277","76","22.2","2.6","103.344","24.035","298.737","270.721"
"6","17","19","67","23","20","0","19.314","18.626","68.431","44.917"
"6","17","20","0","0","18.9","0","0","18.9","0","0"
"6","17","21","0","0","17.8","0","0","17.8","0","0"
"6","17","22","0","0","15.6","3.6","0","15.6","0","0"
"6","17","23","0","0","15","3.6","0","15","0","0"
"6","18","0","0","0","14.4","2.6","0","14.4","0","0"
"6","18","1","0","0","14.4","3.1","0","14.4","0","0"
"6","18","2","0","0","14.4","2.1","0","14.4","0","0"
"6","18","3","0","0","14.4","0","0","14.4","0","0"
"6","18","4","0","0","13.9","3.1","0","13.9","0","0"
"6","18","5","88","28","15.6","3.1","23.32","14.467","84.191","60.384"
"6","18","6","349","85","17.2","3.6","130.399","18.681","383.99","354.193"
"6","18","7","484","136","20.6","3.1","314.637","26.836","1001.552","957.003"
"6","18","8","558","178","22.8","5.2","505.707","31.757","1650.337","1586.79"
"6","18","9","591","250","24.4","4.1","707.338","39.118","2260.757","2176.061"
"6","18","10","587","271","25.6","4.1","812.003","42.841","2556.692","2460.599"
"6","18","11","436","365","26.7","5.7","811.301","41.402","2575.524","2478.68"
"6","18","12","499","329","27.2","5.7","851.665","42.627","2686.999","2585.651"
"6","18","13","613","306","28.9","7.2","921.224","43.438","2894.023","2784.029"
"6","18","14","144","326","30","7.7","454.295","36.969","1474.143","1416.11"
"6","18","15","220","259","28.9","7.7","424.361","34.954","1386.707","1331.312"
"6","18","16","278","249","28.9","6.7","401.13","35.099","1295.874","1243.151"
"6","18","17","355","147","28.3","6.2","267.165","32.461","832.086","791.909"
"6","18","18","68","78","27.2","3.6","80.183","28.292","257.491","230.315"
"6","18","19","19","22","23.9","2.6","20.594","23.072","71.485","47.915"
"6","18","20","0","0","23.9","3.6","0","23.9","0","0"
"6","18","21","0","0","23.9","4.1","0","23.9","0","0"
"6","18","22","0","0","23.9","4.6","0","23.9","0","0"
"6","18","23","0","0","23.3","3.1","0","23.3","0","0"
"6","19","0","0","0","20","2.6","0","20","0","0"
"6","19","1","0","0","20","4.1","0","20","0","0"
"6","19","2","0","0","20","3.1","0","20","0","0"
"6","19","3","0","0","20","3.1","0","20","0","0"
"6","19","4","0","0","20","3.6","0","20","0","0"
"6","19","5","0","15","20","5.2","14.205","19.03","50.237","27.06"
"6","19","6","8","43","20","5.2","42.033","19.587","146.495","121.506"
"6","19","7","1","104","20","4.1","99.004","20.822","347.111","318.093"
"6","19","8","1","239","20.6","4.6","228.339","24.142","788.59","749.495"
"6","19","9","5","281","21.1","5.2","273.524","25.477","938.711","895.812"
"6","19","10","2","364","22.2","5.2","353.873","28.197","1199.021","1149.069"
"6","19","11","4","383","22.8","5.2","375.707","29.347","1266.026","1214.165"
"6","19","12","1","411","22.2","5.2","400.989","29.253","1351.83","1297.47"
"6","19","13","1","439","22.2","4.1","428.344","30.869","1432.856","1376.077"
"6","19","14","0","419","23.3","4.1","406.285","31.558","1354.544","1300.103"
"6","19","15","1","204","19.4","2.6","195.869","23.805","677.55","641.146"
"6","19","16","1","170","18.9","2.6","162.357","21.862","566.675","532.852"
"6","19","17","1","106","18.3","3.6","100.779","19.442","355.571","326.375"
"6","19","18","0","108","17.2","5.2","98.554","17.964","350.239","321.154"
"6","19","19","0","29","16.1","4.1","26.592","15.38","95.613","71.592"
"6","19","20","0","0","15.6","3.1","0","15.6","0","0"
"6","19","21","0","0","15.6","4.1","0","15.6","0","0"
"6","19","22","0","0","15","4.1","0","15","0","0"
"6","19","23","0","0","15","4.6","0","15","0","0"
"6","20","0","0","0","15","3.1","0","15","0","0"
"6","20","1","0","0","14.4","3.6","0","14.4","0","0"
"6","20","2","0","0","13.9","5.2","0","13.9","0","0"
"6","20","3","0","0","13.9","4.6","0","13.9","0","0"
"6","20","4","0","1","13.9","4.6","0.97","12.523","3.532","0"
"6","20","5","0","30","13.3","4.6","27.698","12.42","100.913","76.792"
"6","20","6","0","93","13.9","3.6","86.378","14.327","312.047","283.757"
"6","20","7","1","198","14.4","3.6","186.482","17.279","664.624","628.526"
"6","20","8","1","294","15","4.1","280.911","20.023","988.873","944.66"
"6","20","9","1","333","16.7","5.2","321.077","22.008","1120.015","1072.265"
"6","20","10","2","396","16.7","4.1","385.447","24.295","1330.321","1276.593"
"6","20","11","2","419","17.2","6.2","409.491","23.624","1417.756","1361.432"
"6","20","12","1","475","17.8","5.2","464.905","26.068","1591.25","1529.581"
"6","20","13","1","430","18.3","6.7","419.378","24.681","1444.823","1387.682"
"6","20","14","1","390","18.9","5.2","378.495","25.548","1298.665","1245.861"
"6","20","15","1","349","18.9","3.6","336.503","25.875","1152.79","1104.133"
"6","20","16","1","258","17.2","4.1","246.247","21.807","859.734","818.86"
"6","20","17","0","189","17.2","3.6","177.384","20.269","623.766","588.628"
"6","20","18","1","90","16.7","4.1","83.386","17.404","296.868","268.891"
"6","20","19","2","25","15.6","3.6","23.364","14.729","84.253","60.445"
"6","20","20","0","0","15.6","4.6","0","15.6","0","0"
"6","20","21","0","0","15.6","3.6","0","15.6","0","0"
"6","20","22","0","0","15.6","5.7","0","15.6","0","0"
"6","20","23","0","0","15.6","4.6","0","15.6","0","0"
"6","21","0","0","0","15.6","4.1","0","15.6","0","0"
"6","21","1","0","0","15","4.1","0","15","0","0"
"6","21","2","0","0","15.6","3.1","0","15.6","0","0"
"6","21","3","0","0","15.6","3.1","0","15.6","0","0"
"6","21","4","0","0","15.6","4.1","0","15.6","0","0"
"6","21","5","0","21","15.6","1.5","19.91","14.023","72.025","48.445"
"6","21","6","8","42","15","2.6","41.069","14.292","146.57","121.58"
"6","21","7","7","84","15.6","2.6","82.44","16.029","294.456","266.528"
"6","21","8","2","135","17.2","2.6","129.658","18.983","458.508","427.103"
"6","21","9","7","289","16.7","3.1","282.797","22.156","985.679","941.549"
"6","21","10","5","375","16.7","3.1","367.387","24.541","1266.517","1214.642"
"6","21","11","3","373","16.7","3.6","364.814","24.283","1259.188","1207.524"
"6","21","12","2","434","17.2","3.1","424.911","26.592","1450.761","1393.44"
"6","21","13","0","430","18.9","3.1","418.409","28.28","1417.137","1360.831"
"6","21","14","1","378","18.9","3.1","366.659","27.058","1249.103","1197.728"
"6","21","15","1","359","19.4","3.6","346.27","26.568","1182.367","1132.884"
"6","21","16","0","265","18.9","4.1","252.368","23.673","873.564","832.339"
"6","21","17","57","135","20","1.5","148.159","23.393","504.407","471.989"
"6","21","18","0","71","18.9","1.5","66.595","19.443","235.069","208.343"
"6","21","19","0","17","18.9","0","16.109","16.736","57.567","34.255"
"6","21","20","0","0","18.9","2.6","0","18.9","0","0"
"6","21","21","0","0","18.3","0","0","18.3","0","0"
"6","21","22","0","0","18.3","0","0","18.3","0","0"
"6","21","23","0","0","18.3","4.6","0","18.3","0","0"
"6","22","0","0","0","17.8","3.1","0","17.8","0","0"
"6","22","1","0","0","17.2","2.6","0","17.2","0","0"
"6","22","2","0","0","15.6","2.1","0","15.6","0","0"
"6","22","3","0","0","15.6","2.6","0","15.6","0","0"
"6","22","4","0","0","15","1.5","0","15","0","0"
"6","22","5","2","18","16.1","2.6","17.058","14.74","61.508","38.123"
"6","22","6","3","89","16.7","3.1","83.289","17.088","296.498","268.528"
"6","22","7","4","139","18.3","4.1","132.869","19.918","467.371","435.772"
"6","22","8","77","263","19.4","2.6","297.78","25.571","1016.705","971.753"
"6","22","9","451","266","20","4.1","615.428","32.434","2034.246","1957.767"
"6","22","10","304","321","21.7","5.7","600.205","32.29","1992.634","1917.617"
"6","22","11","599","292","22.8","3.6","897.411","42.461","2833.457","2726.031"
"6","22","12","386","393","23.9","4.1","802.64","41.337","2549.077","2453.286"
"6","22","13","467","350","24.4","5.2","823.753","40.12","2632.064","2532.949"
"6","22","14","575","271","24.4","3.1","794.853","43.187","2497.87","2404.101"
"6","22","15","589","240","25.6","3.1","686.807","41.892","2162.876","2081.784"
"6","22","16","408","203","25.6","4.1","434.387","34.962","1397.528","1341.81"
"6","22","17","348","144","23.3","3.1","263.11","29.097","833.659","793.442"
"6","22","18","155","87","22.8","2.6","98.884","24.428","308.211","280.001"
"6","22","19","4","21","21.1","2.6","19.917","20.229","70.052","46.508"
"6","22","20","0","0","18.3","0","0","18.3","0","0"
"6","22","21","0","0","18.3","0","0","18.3","0","0"
"6","22","22","0","0","16.7","0","0","16.7","0","0"
"6","22","23","0","0","17.2","0","0","17.2","0","0"
"6","23","0","0","0","18.3","1.5","0","18.3","0","0"
"6","23","1","0","0","17.8","2.6","0","17.8","0","0"
"6","23","2","0","0","16.7","0","0","16.7","0","0"
"6","23","3","0","0","15.6","0","0","15.6","0","0"
"6","23","4","0","0","16.1","3.6","0","16.1","0","0"
"6","23","5","0","35","16.7","3.1","31.538","15.79","113.186","88.833"
"6","23","6","87","103","18.3","2.1","106.467","19.429","356.551","327.334"
"6","23","7","367","159","20.6","2.6","290.37","26.523","936.781","893.932"
"6","23","8","465","206","21.7","3.1","476.762","32.097","1556.512","1495.934"
"6","23","9","479","275","23.3","3.6","645.217","37.274","2082.269","2004.084"
"6","23","10","567","312","23.3","3.6","832.61","41.659","2637.553","2538.216"
"6","23","11","441","400","25","6.2","850.497","39.651","2724.032","2621.165"
"6","23","12","338","388","25.6","7.7","742.199","36.785","2411.741","2321.323"
"6","23","13","470","371","26.1","4.1","847.824","44.131","2654.004","2554.001"
"6","23","14","359","414","25","4.1","739.827","41.03","2351.559","2263.445"
"6","23","15","356","325","26.1","4.1","592.175","38.858","1896.961","1825.251"
"6","23","16","415","227","26.1","3.1","461.717","36.853","1472.909","1414.914"
"6","23","17","213","182","24.4","4.1","248.414","29.372","804.041","764.564"
"6","23","18","1","63","23.9","3.1","59.577","24.461","205.253","179.12"
"6","23","19","2","15","22.8","0","14.209","20.707","49.864","26.694"
"6","23","20","0","0","20","0","0","20","0","0"
"6","23","21","0","0","18.9","0","0","18.9","0","0"
"6","23","22","0","0","18.3","0","0","18.3","0","0"
"6","23","23","0","0","19.4","0","0","19.4","0","0"
"6","24","0","0","0","18.9","1.5","0","18.9","0","0"
"6","24","1","0","0","18.9","0","0","18.9","0","0"
"6","24","2","0","0","17.8","0","0","17.8","0","0"
"6","24","3","0","0","18.3","0","0","18.3","0","0"
"6","24","4","0","0","18.3","1.5","0","18.3","0","0"
"6","24","5","1","13","18.3","0","12.308","15.27","44.275","21.208"
"6","24","6","1","49","18.9","3.1","46.651","18.436","165.206","139.856"
"6","24","7","1","138","19.4","4.1","130.796","20.916","458.423","427.02"
"6","24","8","6","152","20","2.1","148.179","22.614","515.061","482.405"
"6","24","9","4","200","19.4","5.2","194.348","22.111","677.552","641.148"
"6","24","10","5","240","19.4","7.7","235.121","22.184","819.495","779.633"
"6","24","11","2","232","18.9","8.2","225.304","21.458","787.947","748.868"
"6","24","12","2","299","18.3","7.7","291.2","21.951","1016.081","971.146"
"6","24","13","2","280","18.9","6.7","272.192","22.661","946.631","903.525"
"6","24","14","1","236","18.9","6.7","227.616","21.903","794.392","755.154"
"6","24","15","0","206","19.4","7.7","197.068","21.638","688.626","651.958"
"6","24","16","1","162","20","6.7","154.756","21.728","540.477","507.249"
"6","24","17","0","114","20.6","8.2","107.924","21.395","377.551","347.891"
"6","24","18","1","58","20.6","6.7","55.056","20.585","193.105","167.21"
"6","24","19","0","25","20.6","7.7","23.386","20.05","82.32","58.548"
"6","24","20","0","0","20.6","6.2","0","20.6","0","0"
"6","24","21","0","0","20.6","5.7","0","20.6","0","0"
"6","24","22","0","0","20.6","6.2","0","20.6","0","0"
"6","24","23","0","0","20.6","5.2","0","20.6","0","0"
"6","25","0","0","0","21.1","5.2","0","21.1","0","0"
"6","25","1","0","0","21.1","4.6","0","21.1","0","0"
"6","25","2","0","0","21.1","4.6","0","21.1","0","0"
"6","25","3","0","0","21.1","2.6","0","21.1","0","0"
"6","25","4","0","0","20.6","2.6","0","20.6","0","0"
"6","25","5","5","18","20.6","3.6","17.06","19.551","60.19","36.829"
"6","25","6","22","94","21.1","4.1","89.644","21.686","308.361","280.148"
"6","25","7","80","162","22.2","6.2","182.871","24.405","618.672","583.652"
"6","25","8","169","241","22.8","6.2","332.47","27.717","1118.3","1070.597"
"6","25","9","119","293","24.4","6.7","380.424","30.076","1275.04","1222.919"
"6","25","10","364","323","25","6.7","661.924","35.37","2164.448","2083.299"
"6","25","11","541","340","25","5.2","888.137","41.719","2814.849","2708.206"
"6","25","12","468","322","27.2","6.2","813.492","41.313","2583.849","2486.673"
"6","25","13","365","313","26.7","5.2","687.505","39.899","2199.199","2116.779"
"6","25","14","2","311","27.2","7.2","301.719","31.795","1004.757","960.123"
"6","25","15","1","341","23.3","6.2","328.765","28.31","1113.338","1065.771"
"6","25","16","9","202","22.2","4.1","197.444","25.784","676.095","639.725"
"6","25","17","0","142","22.2","3.6","134.029","24.245","462.696","431.2"
"6","25","18","2","62","21.1","3.1","58.823","21.291","205.448","179.311"
"6","25","19","3","31","20.6","0","28.214","19.013","99.787","75.687"
"6","25","20","0","0","19.4","2.1","0","19.4","0","0"
"6","25","21","0","0","18.3","2.1","0","18.3","0","0"
"6","25","22","0","0","18.3","2.1","0","18.3","0","0"
"6","25","23","0","0","17.2","2.1","0","17.2","0","0"
"6","26","0","0","0","17.2","2.1","0","17.2","0","0"
"6","26","1","0","0","16.7","2.1","0","16.7","0","0"
"6","26","2","0","0","16.1","2.1","0","16.1","0","0"
"6","26","3","0","0","13.9","2.1","0","13.9","0","0"
"6","26","4","0","0","13.9","2.1","0","13.9","0","0"
"6","26","5","109","25","15.6","2.6","19.267","14.37","69.59","46.055"
"6","26","6","291","90","17.8","3.6","123.519","19.124","372.225","342.677"
"6","26","7","634","92","20","4.1","326.472","25.924","1022.214","977.115"
"6","26","8","737","117","21.7","2.6","548.302","34.51","1756.143","1689.157"
"6","26","9","795","136","23.3","3.1","746.107","40.402","2365.505","2276.859"
"6","26","10","831","148","23.9","3.1","901.336","44.883","2807.358","2701.028"
"6","26","11","816","149","23.9","2.1","959.881","49.244","2925.35","2814.016"
"6","26","12","860","154","25","4.1","1024.912","47.061","3160.126","3038.483"
"6","26","13","795","168","25.6","3.6","956.603","47.292","2945.511","2833.31"
"6","26","14","745","179","25.6","2.6","851.743","47.046","2623.049","2524.298"
"6","26","15","755","127","26.7","2.6","700.885","44.376","2176.332","2094.749"
"6","26","16","708","115","26.7","3.6","522.342","38.455","1638.09","1574.934"
"6","26","17","629","90","26.7","3.1","315.856","33.955","946.227","903.132"
"6","26","18","435","61","25.6","2.6","114.412","27.821","297.206","269.222"
"6","26","19","109","26","22.8","2.6","21.717","22.066","75.736","52.087"
"6","26","20","0","0","21.7","3.1","0","21.7","0","0"
"6","26","21","0","0","21.1","3.6","0","21.1","0","0"
"6","26","22","0","0","20.6","3.6","0","20.6","0","0"
"6","26","23","0","0","18.9","2.6","0","18.9","0","0"
"6","27","0","0","0","18.9","2.6","0","18.9","0","0"
"6","27","1","0","0","18.3","2.1","0","18.3","0","0"
"6","27","2","0","0","17.8","0","0","17.8","0","0"
"6","27","3","0","0","16.7","0","0","16.7","0","0"
"6","27","4","0","0","15","2.6","0","15","0","0"
"6","27","5","224","23","17.2","2.6","17.484","15.942","62.704","39.297"
"6","27","6","567","48","19.4","2.1","128.191","21.091","324.832","296.278"
"6","27","7","724","68","21.7","3.1","337.036","28.463","1031.941","986.583"
"6","27","8","806","86","23.3","3.6","556.147","35.04","1772.815","1705.278"
"6","27","9","855","100","24.4","2.6","752.088","42.584","2357.008","2268.686"
"6","27","10","887","109","26.1","3.1","906.701","47.15","2790.65","2685.019"
"6","27","11","887","127","26.1","2.6","1000.341","50.793","3023.586","2907.996"
"6","27","12","890","130","27.2","4.1","1031.245","49.398","3140.687","3019.915"
"6","27","13","817","128","27.8","5.2","931.056","45.892","2887.89","2778.158"
"6","27","14","820","133","28.3","3.6","867.342","47.858","2659.455","2559.23"
"6","27","15","777","101","28.3","4.1","689.079","43.28","2151.17","2070.504"
"6","27","16","518","121","28.3","3.6","420.429","37.819","1326.105","1272.501"
"6","27","17","668","77","27.8","3.6","319.006","34.534","948.218","905.071"
"6","27","18","518","53","26.7","3.1","118.845","28.896","293.261","265.358"
"6","27","19","178","22","24.4","2.1","16.706","23.562","57.856","34.539"
"6","27","20","0","0","23.3","2.6","0","23.3","0","0"
"6","27","21","0","0","22.2","2.1","0","22.2","0","0"
"6","27","22","0","0","21.7","2.1","0","21.7","0","0"
"6","27","23","0","0","21.1","3.1","0","21.1","0","0"
"6","28","0","0","0","20.6","2.6","0","20.6","0","0"
"6","28","1","0","0","20.6","2.1","0","20.6","0","0"
"6","28","2","0","0","19.4","2.6","0","19.4","0","0"
"6","28","3","0","0","19.4","2.1","0","19.4","0","0"
"6","28","4","0","0","18.3","2.1","0","18.3","0","0"
"6","28","5","73","27","18.3","2.6","22.5","17.183","80.245","56.512"
"6","28","6","341","79","21.1","4.1","120.463","22.369","345.321","316.34"
"6","28","7","447","146","22.8","4.6","306.077","28.006","970.642","926.909"
"6","28","8","488","196","23.3","5.2","478.557","31.735","1563.2","1502.413"
"6","28","9","381","302","22.8","5.2","591.604","33.636","1944.852","1871.497"
"6","28","10","482","285","23.9","2.6","728.748","41.639","2308.764","2222.269"
"6","28","11","282","430","25","4.1","719.277","40.381","2295.294","2209.306"
"6","28","12","368","389","25.6","3.1","773.62","43.654","2427.927","2336.885"
"6","28","13","8","296","26.1","2.1","293.769","34.59","965.014","921.428"
"6","28","14","9","254","24.4","2.6","252.267","29.938","847.614","807.046"
"6","28","15","7","178","21.7","2.6","175.353","25.187","602.532","567.886"
"6","28","16","9","250","22.8","1.5","243.3","28.673","821.905","781.982"
"6","28","17","5","140","23.9","3.6","134.009","26.078","457.877","426.486"
"6","28","18","116","72","23.9","3.6","82.393","24.668","259.162","231.952"
"6","28","19","0","14","22.8","2.6","13.258","21.761","46.301","23.196"
"6","28","20","0","0","21.7","2.6","0","21.7","0","0"
"6","28","21","0","0","21.7","3.1","0","21.7","0","0"
"6","28","22","0","0","21.1","2.6","0","21.1","0","0"
"6","28","23","0","0","20.6","2.6","0","20.6","0","0"
"6","29","0","0","0","20.6","2.1","0","20.6","0","0"
"6","29","1","0","0","20","2.1","0","20","0","0"
"6","29","2","0","0","18.3","2.1","0","18.3","0","0"
"6","29","3","0","0","18.3","2.6","0","18.3","0","0"
"6","29","4","0","0","18.3","3.1","0","18.3","0","0"
"6","29","5","18","21","18.3","2.6","19.849","17.105","70.813","47.256"
"6","29","6","290","82","20","3.6","115.276","21.175","340.309","311.433"
"6","29","7","163","175","22.2","5.2","225.984","25.51","750.582","712.42"
"6","29","8","250","244","22.8","3.6","384.229","30.516","1271.479","1219.462"
"6","29","9","481","275","23.9","5.2","645.048","35.615","2098.635","2019.865"
"6","29","10","553","286","26.1","7.7","792.863","37.865","2560.082","2463.854"
"6","29","11","642","289","26.7","7.2","935.868","41.376","2971.267","2857.954"
"6","29","12","674","256","27.2","5.7","955.133","44.638","2982.389","2868.594"
"6","29","13","537","294","27.2","7.2","836.404","40.488","2667.485","2566.934"
"6","29","14","542","304","27.8","6.2","799.298","41.615","2532.4","2437.27"
"6","29","15","449","284","27.8","5.2","627.553","39.864","1998.867","1923.633"
"6","29","16","455","212","27.8","5.2","471.974","36.671","1505.509","1446.513"
"6","29","17","424","132","27.2","3.1","281.249","33.544","865.071","824.062"
"6","29","18","77","92","25","0","94.184","29.409","301.23","273.163"
"6","29","19","3","27","22.2","0","25.037","21.166","87.678","63.806"
"6","29","20","0","0","21.7","0","0","21.7","0","0"
"6","29","21","0","0","22.2","3.6","0","22.2","0","0"
"6","29","22","0","0","22.8","4.6","0","22.8","0","0"
"6","29","23","0","0","22.8","6.2","0","22.8","0","0"
"6","30","0","0","0","18.3","9.3","0","18.3","0","0"
"6","30","1","0","0","17.2","4.6","0","17.2","0","0"
"6","30","2","0","0","17.2","7.2","0","17.2","0","0"
"6","30","3","0","0","17.2","7.2","0","17.2","0","0"
"6","30","4","0","0","17.2","6.7","0","17.2","0","0"
"6","30","5","1","19","17.2","5.2","18.01","16.295","64.49","41.05"
"6","30","6","9","55","17.2","4.6","53.524","16.944","189.092","163.277"
"6","30","7","1","171","18.3","5.7","161.408","20.115","567.834","533.986"
"6","30","8","201","257","20","5.2","365.649","26.016","1238.63","1187.554"
"6","30","9","7","215","21.1","7.7","211.087","23.706","730.408","692.736"
"6","30","10","579","320","21.1","5.2","849.859","36.389","2764.426","2659.888"
"6","30","11","488","326","21.7","6.7","822.007","35.182","2692.126","2590.569"
"6","30","12","462","281","17.8","5.2","765.759","32.415","2542.407","2446.881"
"6","30","13","354","342","21.1","5.2","706.855","34.538","2322.381","2235.372"
"6","30","14","80","249","22.8","7.2","321.043","27.647","1090.258","1043.323"
"6","30","15","243","302","18.9","5.2","486.229","27.448","1648.162","1584.684"
"6","30","16","121","174","19.4","7.7","238.929","22.52","823.255","783.299"
"6","30","17","195","141","18.9","6.7","205.64","21.501","688.114","651.458"
"6","30","18","365","71","18.3","4","114.144","19.781","322.65","294.141"
"6","30","19","142","25","16.9","5.1","19.363","16.15","69.378","45.847"
"6","30","20","0","0","15.9","5.1","0","15.9","0","0"
"6","30","21","0","0","15.8","5.4","0","15.8","0","0"
"6","30","22","0","0","15.5","4.1","0","15.5","0","0"
"6","30","23","0","0","15","4.1","0","15","0","0"
"7","1","0","0","0","14.5","3.1","0","14.5","0","0"
"7","1","1","0","0","14.1","2.6","0","14.1","0","0"
"7","1","2","0","0","13.7","2.1","0","13.7","0","0"
"7","1","3","0","0","13.3","1.5","0","13.3","0","0"
"7","1","4","0","0","13.6","1.7","0","13.6","0","0"
"7","1","5","80","29","14.2","2","24.054","12.923","87.442","63.574"
"7","1","6","347","86","15","2.6","126.343","16.492","374.759","345.158"
"7","1","7","377","158","17","3.5","290.281","22.408","951.842","908.601"
"7","1","8","271","214","19.1","4.3","366.843","26.063","1237.773","1186.722"
"7","1","9","528","246","21.1","5.2","651.352","32.878","2146.877","2066.367"
"7","1","10","479","275","21.8","5.5","715.562","34.793","2346.06","2258.154"
"7","1","11","121","422","22.6","5.9","546.353","32.159","1816.147","1747.169"
"7","1","12","631","333","23.3","6.2","988.239","39.934","3160.918","3039.24"
"7","1","13","85","514","23.7","6.5","597.384","33.876","1969.229","1895.029"
"7","1","14","336","340","24","6.9","646.466","34.157","2126.564","2046.788"
"7","1","15","406","276","24.4","7.2","588.014","33.423","1934.252","1861.262"
"7","1","16","56","254","23.7","6.5","276.323","28.027","933.32","890.56"
"7","1","17","183","152","22.9","5.9","211.082","25.935","694.551","657.742"
"7","1","18","26","61","22.2","5.2","60.984","22.5","206.644","180.483"
"7","1","19","2","15","21.5","4.8","14.209","20.615","49.885","26.715"
"7","1","20","0","0","20.7","4.5","0","20.7","0","0"
"7","1","21","0","0","20","4.1","0","20","0","0"
"7","1","22","0","0","20","3.8","0","20","0","0"
"7","1","23","0","0","20","3.4","0","20","0","0"
"7","2","0","0","0","20","3.1","0","20","0","0"
"7","2","1","0","0","19.8","3.1","0","19.8","0","0"
"7","2","2","0","0","19.6","3.1","0","19.6","0","0"
"7","2","3","0","0","19.4","3.1","0","19.4","0","0"
"7","2","4","0","0","19.8","3.3","0","19.8","0","0"
"7","2","5","8","20","20.2","3.4","18.966","19.142","67.038","43.551"
"7","2","6","1","34","20.6","3.6","32.374","19.892","113.822","89.457"
"7","2","7","35","117","21.3","3.4","123.938","22.751","425.379","394.695"
"7","2","8","6","189","22.1","3.3","183.443","25.183","630.103","594.816"
"7","2","9","6","311","22.8","3.1","303.469","28.923","1024.56","979.398"
"7","2","10","72","287","23.9","3.4","346.069","31.085","1156.094","1107.345"
"7","2","11","109","335","25","3.8","446.043","34.177","1468.146","1410.296"
"7","2","12","192","435","26.1","4.1","636.14","39.212","2042.143","1965.385"
"7","2","13","100","348","25.7","4.3","450.442","35.135","1475.653","1417.574"
"7","2","14","13","347","25.4","4.4","346.991","32.25","1152.917","1104.256"
"7","2","15","0","316","25","4.6","303.819","30.603","1017.614","972.638"
"7","2","16","80","270","24.3","4.4","305.547","29.995","1021.171","976.1"
"7","2","17","252","122","23.5","4.3","208.799","27.218","671.977","635.705"
"7","2","18","157","87","22.8","4.1","100.276","24.047","312.881","284.574"
"7","2","19","16","28","21.3","3.6","25.41","20.636","89.202","65.301"
"7","2","20","0","0","19.8","3.1","0","19.8","0","0"
"7","2","21","0","0","18.3","2.6","0","18.3","0","0"
"7","2","22","0","0","18.1","2.9","0","18.1","0","0"
"7","2","23","0","0","18","3.3","0","18","0","0"
"7","3","0","0","0","17.8","3.6","0","17.8","0","0"
"7","3","1","0","0","16.3","3.4","0","16.3","0","0"
"7","3","2","0","0","14.8","3.3","0","14.8","0","0"
"7","3","3","0","0","13.3","3.1","0","13.3","0","0"
"7","3","4","0","0","14.1","2.6","0","14.1","0","0"
"7","3","5","0","29","14.8","2","26.648","13.632","96.568","72.529"
"7","3","6","4","68","15.6","1.5","64.539","15.485","231.052","204.406"
"7","3","7","338","145","17.8","2.4","262.029","22.998","856.886","816.084"
"7","3","8","557","182","20","3.2","502.616","30.822","1645.495","1582.102"
"7","3","9","747","143","22.2","4.1","713.84","37.074","2301.127","2214.92"
"7","3","10","742","174","22.9","4.5","846.44","40.27","2699.451","2597.594"
"7","3","11","775","172","23.7","4.8","942.8","42.555","2975.242","2861.757"
"7","3","12","783","163","24.4","5.2","965.088","42.977","3039.389","2923.107"
"7","3","13","767","180","24.6","4.8","943.06","43.656","2959.269","2846.475"
"7","3","14","685","196","24.8","4.5","820.98","42.069","2594.563","2496.957"
"7","3","15","746","153","25","4.1","724.1","40.655","2292.758","2206.865"
"7","3","16","649","135","24.3","3.8","511.227","35.655","1629.313","1566.438"
"7","3","17","548","107","23.5","3.4","305.082","30.228","940.603","897.654"
"7","3","18","407","70","22.8","3.1","119.613","24.902","324.836","296.282"
"7","3","19","86","28","20.4","2.9","23.267","19.674","82.041","58.274"
"7","3","20","0","0","18","2.8","0","18","0","0"
"7","3","21","0","0","15.6","2.6","0","15.6","0","0"
"7","3","22","0","0","15.4","1.7","0","15.4","0","0"
"7","3","23","0","0","15.2","0.9","0","15.2","0","0"
"7","4","0","0","0","15","0","0","15","0","0"
"7","4","1","0","0","15","0.9","0","15","0","0"
"7","4","2","0","0","15","1.7","0","15","0","0"
"7","4","3","0","0","15","2.6","0","15","0","0"
"7","4","4","0","0","16.1","2.8","0","16.1","0","0"
"7","4","5","18","28","17.2","2.9","25.402","16.189","91.003","67.068"
"7","4","6","238","86","18.3","3.1","110.739","19.401","338.94","310.092"
"7","4","7","406","138","20.3","3.1","280.981","25.694","900.393","858.483"
"7","4","8","482","197","22.4","3.1","473.829","32.705","1539.78","1479.724"
