"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","MANSFIELD LAHM MUNICIPAL ARPT, OH"
"Lat (deg N):","40.82"
"Long (deg W):","82.52"
"Elev (m):","395"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","19","16","0","280","17.2","3.1","266.854","22.804","927.454","884.847"
"6","19","17","1","183","17.8","3.1","172.52","20.99","604.5","569.808"
"6","19","18","1","101","16.7","3.1","93.326","17.735","331.78","303.081"
"6","19","19","0","29","15.6","2.2","26.779","14.719","96.573","72.534"
"6","19","20","0","0","13.9","1.3","0","13.9","0","0"
"6","19","21","0","0","13.3","0.4","0","13.3","0","0"
"6","19","22","0","0","13.3","1","0","13.3","0","0"
"6","19","23","0","0","12.8","1.8","0","12.8","0","0"
"6","20","0","0","0","12.8","2.4","0","12.8","0","0"
"6","20","1","0","0","12.8","2.5","0","12.8","0","0"
"6","20","2","0","0","12.8","2.7","0","12.8","0","0"
"6","20","3","0","0","12.2","2.8","0","12.2","0","0"
"6","20","4","0","0","12.8","3.5","0","12.8","0","0"
"6","20","5","0","26","13.3","4.1","24.22","12.33","88.277","64.393"
"6","20","6","0","87","14.4","4.6","80.738","14.674","291.218","263.357"
"6","20","7","1","173","15.6","5.7","163.085","17.447","580.764","546.619"
"6","20","8","0","155","16.7","4.6","147.514","18.639","522.619","489.794"
"6","20","9","1","370","18.3","6.2","357.015","23.532","1236.582","1185.565"
"6","20","10","181","369","20","6.7","530.736","28.117","1798.086","1729.711"
"6","20","11","127","417","20.6","6.2","546.273","29.607","1838.418","1768.693"
"6","20","12","6","323","20","4.1","318.82","26.618","1088.4","1041.516"
"6","20","13","7","201","18.3","3.6","200.003","22.06","697.513","660.633"
"6","20","14","6","176","17.8","4.6","173.934","20.366","611.336","576.486"
"6","20","15","7","257","17.8","4.6","251.698","21.914","878.251","836.907"
"6","20","16","1","207","18.3","4.1","197.727","21.688","690.704","653.987"
"6","20","17","3","169","18.3","4.3","160.33","20.688","562.249","528.528"
"6","20","18","14","67","17.8","4.4","65.272","18.07","228.732","202.133"
"6","20","19","1","30","17.8","4.4","27.592","17.089","98.446","74.372"
"6","20","20","0","0","17.8","4.3","0","17.8","0","0"
"6","20","21","0","0","17.2","4.3","0","17.2","0","0"
"6","20","22","0","0","17.2","4.6","0","17.2","0","0"
"6","20","23","0","0","17.2","5","0","17.2","0","0"
"6","21","0","0","0","17.2","5.3","0","17.2","0","0"
"6","21","1","0","0","16.7","4.7","0","16.7","0","0"
"6","21","2","0","0","17.8","4.2","0","17.8","0","0"
"6","21","3","0","0","18.3","3.6","0","18.3","0","0"
"6","21","4","0","0","18.3","4.4","0","18.3","0","0"
"6","21","5","65","28","18.9","5.2","23.258","18.128","82.591","58.814"
"6","21","6","91","87","19.4","5.2","91.499","19.941","302.502","274.409"
"6","21","7","306","154","20.6","5.7","256.812","24.238","838.182","797.852"
"6","21","8","660","116","21.7","6.2","495.001","29.496","1622.563","1559.902"
"6","21","9","794","128","23.3","6.7","730.09","34.894","2377.865","2288.748"
"6","21","10","851","136","24.4","7.7","896.65","37.789","2894.998","2784.963"
"6","21","11","821","126","25.6","6.7","932.2","40.983","2965.396","2852.337"
"6","21","12","609","259","25","6.2","892.29","40.487","2846.049","2738.092"
"6","21","13","859","197","26.7","7.2","1050.6","43.276","3303.208","3175.052"
"6","21","14","765","167","27.2","6.7","862.007","41.628","2730.325","2627.198"
"6","21","15","733","192","26.1","5.7","757.115","39.895","2408.097","2317.819"
"6","21","16","560","158","27.2","6.2","486.597","35.556","1556.483","1495.906"
"6","21","17","590","88","26.7","5.5","306.935","32.017","934.63","891.836"
"6","21","18","410","60","26.1","4.7","115.301","27.786","304.16","276.033"
"6","21","19","155","27","22.2","4.7","20.905","21.551","73.079","49.48"
"6","21","20","0","0","21.1","4.6","0","21.1","0","0"
"6","21","21","0","0","19.4","4.6","0","19.4","0","0"
"6","21","22","0","0","18.3","4.6","0","18.3","0","0"
"6","21","23","0","0","18.3","4.5","0","18.3","0","0"
"6","22","0","0","0","18.3","4.5","0","18.3","0","0"
"6","22","1","0","0","17.8","4.5","0","17.8","0","0"
"6","22","2","0","0","17.8","4.4","0","17.8","0","0"
"6","22","3","0","0","17.2","4.4","0","17.2","0","0"
"6","22","4","0","0","17.2","4","0","17.2","0","0"
"6","22","5","7","30","18.3","3.6","27.419","17.43","97.678","73.618"
"6","22","6","153","98","20","3.6","109.121","21.052","349.369","320.303"
"6","22","7","36","146","21.7","3.1","150.895","24.034","515.72","483.049"
"6","22","8","4","160","22.2","5.7","154.543","24.089","533.628","500.555"
"6","22","9","1","314","22.8","7.2","302.407","26.781","1031.55","986.202"
"6","22","10","2","325","22.2","6.7","315.397","26.735","1076.109","1029.559"
"6","22","11","7","264","21.1","9.8","261.372","23.921","903.674","861.68"
"6","22","12","1","294","19.4","9.3","285.258","22.585","992.426","948.118"
"6","22","13","6","288","19.4","8.2","283.961","22.865","986.624","942.47"
"6","22","14","4","385","19.4","10.3","376.314","23.537","1303.399","1250.457"
"6","22","15","0","304","20.6","9.3","292.033","23.977","1009.426","964.667"
"6","22","16","1","261","21.7","9.3","249.307","24.452","859.761","818.886"
"6","22","17","0","171","18.9","8.9","161.09","20.441","566.023","532.216"
"6","22","18","27","65","16.7","8.5","65.121","16.822","226.575","200.019"
"6","22","19","3","12","16.7","8","11.36","15.946","40.741","17.739"
"6","22","20","0","0","17.8","7.5","0","17.8","0","0"
"6","22","21","0","0","17.8","7","0","17.8","0","0"
"6","22","22","0","0","16.7","7.5","0","16.7","0","0"
"6","22","23","0","0","15.6","8.1","0","15.6","0","0"
"6","23","0","0","0","15.6","8.6","0","15.6","0","0"
"6","23","1","0","0","15.6","8.9","0","15.6","0","0"
"6","23","2","0","0","15","9.3","0","15","0","0"
"6","23","3","0","0","14.4","9.6","0","14.4","0","0"
"6","23","4","0","0","15","8.5","0","15","0","0"
"6","23","5","24","22","15","8.8","19.712","14.347","71.205","47.64"
"6","23","6","4","57","16.1","9.3","54.541","15.957","194.713","168.787"
"6","23","7","4","186","15.6","9.3","176.085","17.116","627.522","592.295"
"6","23","8","3","170","15.6","9.3","163.498","17.036","583.271","549.069"
"6","23","9","6","200","15","10.3","195.747","16.731","699.4","662.475"
"6","23","10","2","212","15.6","10.3","205.178","17.477","730.76","693.079"
"6","23","11","0","252","15.6","9.8","242.828","18.039","862.658","821.71"
"6","23","12","2","277","15","11.3","269.575","17.545","959.831","916.381"
"6","23","13","3","397","16.7","10.8","388.569","20.816","1362.959","1308.27"
"6","23","14","1","375","17.2","10.3","363.777","21.22","1273.62","1221.54"
"6","23","15","0","325","16.1","9.8","312.484","19.561","1102.424","1055.156"
"6","23","16","267","244","14.4","9.2","395.295","19.082","1380.041","1324.845"
"6","23","17","45","216","13.9","8.8","219.599","16.332","779.137","740.276"
"6","23","18","46","88","13.9","8.2","88.251","14.387","308.293","280.081"
"6","23","19","12","23","13.3","7.6","21.572","12.664","78.509","54.809"
"6","23","20","0","0","13.9","6.8","0","13.9","0","0"
"6","23","21","0","0","13.9","6.2","0","13.9","0","0"
"6","23","22","0","0","13.3","6","0","13.3","0","0"
"6","23","23","0","0","12.8","5.8","0","12.8","0","0"
"6","24","0","0","0","12.8","5.6","0","12.8","0","0"
"6","24","1","0","0","12.8","5.6","0","12.8","0","0"
"6","24","2","0","0","12.2","5.6","0","12.2","0","0"
"6","24","3","0","0","12.2","5.6","0","12.2","0","0"
"6","24","4","0","0","11.7","5.4","0","11.7","0","0"
"6","24","5","1","17","11.7","5.2","16.11","10.644","59.156","35.814"
"6","24","6","30","54","11.7","5.2","55.02","11.42","194.617","168.693"
"6","24","7","12","95","12.2","5.2","94.409","12.746","341.454","312.554"
"6","24","8","3","141","12.2","4.6","135.869","13.714","491.965","459.823"
"6","24","9","10","188","12.8","6.2","187.165","15.012","673.836","637.52"
"6","24","10","3","203","11.7","6.7","197.337","14.022","713.85","676.578"
"6","24","11","0","282","11.7","6.2","272.182","15.452","978.324","934.388"
"6","24","12","5","281","11.7","6.2","276.516","15.622","993.142","948.816"
"6","24","13","3","406","15","6.8","397.515","20.713","1395.001","1339.358"
"6","24","14","1","407","16.1","4.9","395.399","23.261","1371.288","1316.351"
"6","24","15","1","341","18.3","5.4","328.856","23.823","1137.501","1089.268"
"6","24","16","1","300","18.9","4","286.622","24.427","988.571","944.365"
"6","24","17","1","207","20","2.3","194.737","24.225","672.181","635.905"
"6","24","18","1","97","19.4","1.1","89.977","21.028","315.077","286.725"
"6","24","19","20","12","17.8","1.1","11.24","16.309","40.246","17.252"
"6","24","20","0","0","15","1.7","0","15","0","0"
"6","24","21","0","0","13.9","2.2","0","13.9","0","0"
"6","24","22","0","0","12.2","3.3","0","12.2","0","0"
"6","24","23","0","0","11.1","4.3","0","11.1","0","0"
"6","25","0","0","0","11.1","5.4","0","11.1","0","0"
"6","25","1","0","0","10.6","3.4","0","10.6","0","0"
"6","25","2","0","0","10","1.3","0","10","0","0"
"6","25","3","0","0","9.4","0","0","9.4","0","0"
"6","25","4","0","0","8.9","0.7","0","8.9","0","0"
"6","25","5","70","26","10.6","2.1","21.689","9.134","80.173","56.441"
"6","25","6","385","68","12.8","2.6","111.344","13.867","317.755","289.348"
"6","25","7","576","103","16.1","2.1","306.304","22.824","971.797","928.034"
"6","25","8","685","134","19.4","1.5","525.023","33.682","1686.705","1621.986"
"6","25","9","767","156","21.1","1.5","737.216","41.848","2319.19","2232.302"
"6","25","10","803","172","21.7","3.1","894.026","42.569","2817.654","2710.892"
"6","25","11","821","181","22.2","3.6","993.834","44.522","3104.614","2985.451"
"6","25","12","834","184","22.8","4.1","1036.902","45.234","3227.719","3103.021"
"6","25","13","749","208","22.8","3.1","959.647","45.746","2978.952","2865.306"
"6","25","14","746","176","23.3","2.6","855.325","44.916","2663.874","2563.47"
"6","25","15","764","158","23.9","2.1","746.967","43.973","2326.344","2239.186"
"6","25","16","694","136","24.4","3.6","544.635","36.749","1728.325","1662.253"
"6","25","17","593","106","22.8","4","327.284","29.671","1014.093","969.211"
"6","25","18","404","71","21.1","4.4","125.34","23.014","346.994","317.978"
"6","25","19","89","29","20","3.9","24.089","19.346","85.067","61.244"
"6","25","20","0","0","17.8","3.4","0","17.8","0","0"
"6","25","21","0","0","17.8","2.9","0","17.8","0","0"
"6","25","22","0","0","17.2","3.3","0","17.2","0","0"
"6","25","23","0","0","16.1","3.7","0","16.1","0","0"
"6","26","0","0","0","16.1","4.1","0","16.1","0","0"
"6","26","1","0","0","14.4","4.4","0","14.4","0","0"
"6","26","2","0","0","13.3","4.9","0","13.3","0","0"
"6","26","3","0","0","12.2","5.2","0","12.2","0","0"
"6","26","4","0","0","12.2","4.4","0","12.2","0","0"
"6","26","5","38","27","13.9","3.6","23.645","12.805","85.999","62.158"
"6","26","6","307","78","17.2","4.1","109.411","18.16","321.871","293.378"
"6","26","7","500","125","19.4","5.2","298.249","24.039","950.415","907.211"
"6","26","8","635","155","22.2","6.2","516.886","30.432","1689.51","1624.7"
"6","26","9","710","183","23.3","6.2","721.435","35.333","2345.816","2257.92"
"6","26","10","752","202","24.4","5.2","881.888","41.088","2800.663","2694.614"
"6","26","11","777","213","25","6.7","987.803","41.269","3137.755","3017.115"
"6","26","12","784","217","25","6.2","1019.605","42.725","3215.234","3091.103"
"6","26","13","782","213","26.1","4.1","997.276","47.679","3064.602","2947.21"
"6","26","14","736","224","26.1","7.2","898.348","40.388","2863.772","2755.065"
"6","26","15","600","235","26.7","4.1","700.403","41.989","2205.87","2123.204"
"6","26","16","471","224","26.1","5.2","498.68","35.56","1601.894","1539.889"
"6","26","17","187","179","25","3.9","240.128","29.972","779.382","740.514"
"6","26","18","26","113","22.8","2.6","106.498","24.554","361.483","332.163"
"6","26","19","9","29","22.2","2.9","26.404","21.561","92.299","68.34"
"6","26","20","0","0","21.1","3.2","0","21.1","0","0"
"6","26","21","0","0","19.4","3.6","0","19.4","0","0"
"6","26","22","0","0","18.3","3.1","0","18.3","0","0"
"6","26","23","0","0","17.8","2.6","0","17.8","0","0"
"6","27","0","0","0","17.8","2.1","0","17.8","0","0"
"6","27","1","0","0","16.7","2","0","16.7","0","0"
"6","27","2","0","0","16.7","1.8","0","16.7","0","0"
"6","27","3","0","0","17.2","1.6","0","17.2","0","0"
"6","27","4","0","0","18.3","1.8","0","18.3","0","0"
"6","27","5","1","17","17.8","2.1","16.11","16.352","57.671","34.357"
"6","27","6","3","79","18.3","3.6","73.998","18.49","261.692","234.432"
"6","27","7","160","151","18.9","2.1","199.984","22.694","669.506","633.293"
"6","27","8","136","237","20.6","2.6","306.88","27.191","1035.369","989.918"
"6","27","9","665","151","21.7","3.6","655.316","35.552","2128.012","2048.184"
"6","27","10","582","232","23.9","2.6","761.573","42.566","2400.696","2310.703"
"6","27","11","396","298","25","3.6","701.704","40.763","2234.788","2151.056"
"6","27","12","779","159","25.6","3.6","956.236","46.64","2954.88","2842.276"
"6","27","13","812","155","26.1","3.1","963.34","48.832","2942.341","2830.277"
"6","27","14","854","128","27.2","2.6","899.214","49.691","2730.99","2627.836"
"6","27","15","713","168","28.3","4.1","720.455","43.982","2244.223","2160.141"
"6","27","16","588","170","28.3","3.6","517.013","39.975","1618.748","1556.209"
"6","27","17","385","138","27.8","3.4","278.607","33.982","862.822","821.87"
"6","27","18","188","68","26.7","3.1","90.968","28.143","268.203","240.811"
"6","27","19","37","29","24.4","3.1","25.381","23.767","87.816","63.941"
"6","27","20","0","0","22.8","3.1","0","22.8","0","0"
"6","27","21","0","0","21.1","3.1","0","21.1","0","0"
"6","27","22","0","0","20.6","2.9","0","20.6","0","0"
"6","27","23","0","0","20","2.8","0","20","0","0"
"6","28","0","0","0","20","2.6","0","20","0","0"
"6","28","1","0","0","18.9","2.6","0","18.9","0","0"
"6","28","2","0","0","18.3","2.6","0","18.3","0","0"
"6","28","3","0","0","17.2","2.6","0","17.2","0","0"
"6","28","4","0","0","17.2","2.6","0","17.2","0","0"
"6","28","5","10","29","19.4","3.1","26.063","18.42","92.428","68.467"
"6","28","6","32","75","21.1","3.1","73.638","21.371","250.821","223.779"
"6","28","7","287","157","22.8","4.6","250.88","26.795","810.055","770.428"
"6","28","8","5","188","22.8","6.2","181.759","25.198","624.317","589.165"
"6","28","9","6","263","20.6","3.6","256.622","25.352","881.18","839.761"
"6","28","10","556","284","22.8","2.6","788.557","41.118","2504.411","2410.385"
"6","28","11","391","382","26.1","4.6","781.353","42.104","2471.537","2378.8"
"6","28","12","7","223","21.1","5.7","221.805","25.071","762.754","724.295"
"6","28","13","13","217","20.6","3.6","221.468","24.65","763.097","724.629"
"6","28","14","6","177","21.1","3.6","174.937","24.106","604.287","569.6"
"6","28","15","5","168","21.1","4.1","164.31","23.637","568.746","534.876"
"6","28","16","4","238","22.2","3.6","229.167","26.314","783.212","744.25"
"6","28","17","0","161","23.3","3.8","151.887","25.786","520.56","487.781"
"6","28","18","1","77","23.3","5.4","72.37","23.734","250.217","223.188"
"6","28","19","2","24","22.2","5.1","22.701","21.541","79.363","55.646"
"6","28","20","0","0","21.7","4.7","0","21.7","0","0"
"6","28","21","0","0","21.1","4.4","0","21.1","0","0"
"6","28","22","0","0","21.1","4.8","0","21.1","0","0"
"6","28","23","0","0","21.1","5","0","21.1","0","0"
"6","29","0","0","0","21.1","5.4","0","21.1","0","0"
"6","29","1","0","0","21.1","5.6","0","21.1","0","0"
"6","29","2","0","0","21.1","5.7","0","21.1","0","0"
"6","29","3","0","0","21.1","5.9","0","21.1","0","0"
"6","29","4","0","0","21.1","6.5","0","21.1","0","0"
"6","29","5","2","29","21.1","6.2","26.519","20.465","93.17","69.195"
"6","29","6","15","83","23.3","7.2","78.994","23.62","270.349","242.913"
"6","29","7","59","109","23.9","7.7","124.327","24.957","418.269","387.739"
"6","29","8","171","258","23.9","6.7","346.494","28.773","1158.946","1110.117"
"6","29","9","490","241","25.6","7.2","611.978","34.71","1998.314","1923.1"
"6","29","10","108","394","26.7","7.7","490.814","33.872","1617.445","1554.947"
"6","29","11","139","363","27.2","6.7","502.875","35.116","1647.552","1584.094"
"6","29","12","204","435","27.2","8.2","647.796","36.284","2110.23","2031.044"
"6","29","13","356","359","27.8","7.7","719.875","38.491","2319.187","2232.299"
"6","29","14","291","387","28.3","7.7","656.107","38.103","2116.821","2037.397"
"6","29","15","423","291","27.8","7.7","620.111","36.99","2005.024","1929.574"
"6","29","16","521","199","27.8","6.7","504.757","35.903","1616.271","1553.811"
"6","29","17","371","145","26.7","6.8","280.418","30.92","884.062","842.57"
"6","29","18","271","99","25.6","6.8","131.308","27.111","389.076","359.171"
"6","29","19","60","29","23.9","6.4","25.394","23.467","87.983","64.105"
"6","29","20","0","0","22.8","5.9","0","22.8","0","0"
"6","29","21","0","0","21.7","5.5","0","21.7","0","0"
"6","29","22","0","0","21.1","4.6","0","21.1","0","0"
"6","29","23","0","0","20.6","3.6","0","20.6","0","0"
"6","30","0","0","0","20.6","2.7","0","20.6","0","0"
"6","30","1","0","0","20.6","2.3","0","20.6","0","0"
"6","30","2","0","0","20.6","1.8","0","20.6","0","0"
"6","30","3","0","0","20","1.4","0","20","0","0"
"6","30","4","0","0","20","3.5","0","20","0","0"
"6","30","5","0","23","20.6","3.6","21.626","19.602","76.281","52.622"
"6","30","6","0","66","21.1","3.6","62.038","21.087","217.333","190.961"
"6","30","7","9","133","22.8","4.1","128.758","24.363","442.797","411.735"
"6","30","8","5","188","23.9","3.6","181.754","26.896","619.308","584.273"
"6","30","9","434","271","24.4","3.6","599.65","36.755","1939.304","1866.14"
"6","30","10","576","269","26.7","6.2","792.138","40.088","2528.839","2433.85"
"6","30","11","480","309","27.8","6.7","794.442","40.844","2529.079","2434.081"
"6","30","12","318","393","28.3","6.2","727.434","40.844","2316.031","2229.262"
"6","30","13","559","291","28.9","7.1","858.373","42.442","2710.488","2608.178"
"6","30","14","717","196","30","4.9","854.292","46.986","2632.294","2533.17"
"6","30","15","634","175","30","6.8","668.494","40.984","2115.234","2035.867"
"6","30","16","479","224","30","6.1","504.636","38.692","1596.092","1534.271"
"6","30","17","395","155","29.4","5.4","299.136","34.713","925.976","883.406"
"6","30","18","249","90","28.3","8.9","120.188","29.451","351.955","322.835"
